City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,fort st. john,56.2499,-120.8529,15.939999999999998,88,100,5.14,CA,1723580004
332,santo antonio do ica,-3.1022,-67.9397,32.27000000000004,36,35,1.61,BR,1723580005
333,la ronge,55.1001,-105.2842,25.140000000000043,44,100,1.03,CA,1723580006
334,keflavik,64.0049,-22.5624,8.950000000000045,93,100,7.2,IS,1723580007
335,chonchi,-42.6128,-73.8092,10.560000000000002,99,100,0.92,CL,1723580009
336,santa ana,33.7456,-117.8678,35.44,49,0,5.66,US,1723579999
337,enchanted hills,35.3368,-106.593,33.06,28,18,0.45,US,1723580011
338,corte,42.25,9.25,25.220000000000027,60,0,1.72,FR,1723580012
339,dryden,49.7833,-92.7503,27.160000000000025,44,20,3.6,CA,1723580013
340,isangel,-19.55,169.2667,21.150000000000034,75,88,6.88,VU,1723580015
341,pestravka,52.405,49.9583,14.460000000000036,86,99,5.22,RU,1723580016
342,balsas,-7.5325,-46.0356,38.200000000000045,16,15,3.74,BR,1723580017
343,nagqu,31.5,92.0,2.180000000000007,93,100,1.43,CN,1723580018
344,bangassou,4.7413,22.8184,21.04000000000002,97,74,1.47,CF,1723580020
345,port saint john's,-31.6229,29.5448,21.920000000000016,33,100,2.44,ZA,1723580021
346,bayganin,48.6947,55.8742,21.450000000000045,34,78,5.9,KZ,1723580022
347,rakops,-21.0167,24.3333,19.650000000000034,15,0,2.58,BW,1723580023
348,clarence town,-32.5833,151.7833,17.700000000000045,98,100,0.47,AU,1723580024
349,salaga,8.5508,-0.5188,23.78000000000003,91,100,2.44,GH,1723580026
350,launceston,-41.45,147.1667,12.800000000000011,94,100,7.2,AU,1723579828
351,manta,-0.95,-80.7333,27.879999999999995,69,40,5.14,EC,1723580028
352,mossel bay,-34.1831,22.146,14.960000000000036,84,35,14.14,ZA,1723580029
353,kurmuk,10.55,34.2833,21.110000000000014,97,100,0.6,SD,1723580030
354,ta`u,-14.2336,-169.5144,24.79000000000002,78,100,9.11,AS,1723580033
355,borovskoy,53.8,64.15,13.670000000000016,79,6,5.31,KZ,1723580034
356,halabjah,35.1778,45.9861,29.220000000000027,21,0,1.14,IQ,1723580035
357,lamu,-2.2717,40.902,24.470000000000027,86,49,5.88,KE,1723580036
358,chibougamau,49.9168,-74.3659,25.79000000000002,38,75,4.63,CA,1723580038
359,poltavka,54.3663,71.7632,14.870000000000005,89,100,5.33,RU,1723580039
360,tezu,27.9167,96.1667,24.100000000000023,99,100,1.69,IN,1723580040
361,santa maria da boa vista,-8.8078,-39.8256,34.5,20,6,7.45,BR,1723580041
362,columbus,39.9612,-82.9988,29.670000000000016,46,75,4.12,US,1723579750
363,culpeper,38.5004,-77.9664,29.5,49,40,0.89,US,1723580044
364,nar'yan-mar,67.6713,53.087,6.8700000000000045,88,7,5.95,RU,1723580045
365,ust-tsilma,65.441,52.1498,14.240000000000009,70,93,3.58,RU,1723580046
366,daoukro,7.0591,-3.9631,22.75,97,100,2.55,CI,1723580047
367,immokalee,26.4187,-81.4173,36.64000000000004,49,0,2.06,US,1723580049
368,al jubayl,27.0112,49.6583,33.620000000000005,54,90,1.49,SA,1723580050
369,kerikeri,-35.2268,173.9474,4.9500000000000455,94,5,1.54,NZ,1723580051
370,anseong,37.0108,127.2703,26.810000000000002,93,0,1.23,KR,1723580052
371,diamantino,-14.4086,-56.4461,32.99000000000001,13,2,2.32,BR,1723580053
372,tuba city,36.135,-111.2399,30.77000000000004,37,8,4.02,US,1723580055
373,timbuktu,16.7735,-3.0074,27.150000000000034,78,65,11.88,ML,1723580056
374,oriximina,-1.7656,-55.8661,33.53000000000003,44,60,3.01,BR,1723580057
375,gangtok,27.3333,88.6167,20.99000000000001,92,100,0.91,IN,1723580058
376,kingscliff,-28.2667,153.5667,19.890000000000043,88,75,6.17,AU,1723580059
377,edson,53.5835,-116.4356,24.08000000000004,43,40,4.12,CA,1723579930
378,guajara mirim,-10.7828,-65.3394,35.629999999999995,17,4,1.11,BR,1723580062
379,valparaiso,-33.0393,-71.6273,15.560000000000002,87,100,3.6,CL,1723580063
380,caldicot,51.5866,-2.7574,18.77000000000004,90,100,2.19,GB,1723580064
381,san antonio de pale,-1.4014,5.6325,23.110000000000014,87,26,6.19,GQ,1723580065
382,nyurba,63.2842,118.3319,6.580000000000041,92,85,1.36,RU,1723580067
383,mo i rana,66.3128,14.1428,22.260000000000048,73,0,3.6,NO,1723580068
384,mount pearl,47.5166,-52.7813,16.360000000000014,87,100,6.69,CA,1723580069
385,saint-louis,16.3333,-15.0,30.860000000000014,52,3,8.72,SN,1723580070
386,corumba,-19.0092,-57.6533,27.840000000000032,21,0,4.12,BR,1723580072
387,kill devil hills,36.0307,-75.676,25.55000000000001,76,0,2.57,US,1723580073
388,sinop,41.7711,34.8709,18.860000000000014,33,0,2.06,TR,1723580074
389,vancleave,30.5405,-88.6875,36.01000000000005,63,100,3.25,US,1723580075
390,rangia,26.4667,91.6333,26.310000000000002,94,100,2.01,IN,1723580076
391,karratha,-20.7377,116.8463,21.24000000000001,51,2,4.59,AU,1723580078
392,hammerfest,70.6634,23.6821,18.25,72,63,2.06,NO,1723580079
393,bestobe,52.4994,73.0975,16.980000000000018,81,75,3.84,KZ,1723580081
394,caleta de carquin,-11.0925,-77.6267,19.410000000000025,67,13,4.53,PE,1723580083
395,askoy,60.4092,5.226,18.75,88,75,2.57,NO,1723580084
396,lively,46.4334,-81.1498,27.79000000000002,35,46,2.03,CA,1723580085
397,urucurituba,-2.6833,-57.6667,30.370000000000005,55,97,4.5,BR,1723580088
398,mcpherson,38.3708,-97.6642,30.620000000000005,71,26,3.3,US,1723580042
399,point pedro,9.8167,80.2333,28.150000000000034,83,94,4.48,LK,1723580090
400,sidhauli,27.2833,80.8333,29.920000000000016,70,100,2.41,IN,1723580091
401,chany,55.3121,76.7647,17.07000000000005,71,73,5.49,RU,1723580092
402,nahiyat ash shinafiyah,31.5874,44.6602,38.629999999999995,14,0,4.25,IQ,1723580094
403,kingston,17.997,-76.7936,34.53000000000003,66,20,7.72,JM,1723580095
404,sapele,5.8941,5.6767,24.379999999999995,88,100,1.88,NG,1723580096
405,cockburn town,21.4612,-71.1419,29.04000000000002,79,3,7.79,TC,1723580097
406,shimoda,34.6667,138.95,25.610000000000014,80,5,1.66,JP,1723580098
407,fortaleza,-3.7227,-38.5247,28.930000000000007,87,0,5.66,BR,1723580100
408,coquimbo,-29.9533,-71.3436,13.850000000000023,84,100,3.09,CL,1723580101
409,qusmuryn,52.4503,64.6311,15.670000000000016,66,3,4.98,KZ,1723580102
410,labytnangi,66.6572,66.4183,10.720000000000027,95,41,6.51,RU,1723580103
411,qui nhon,13.7667,109.2333,27.5,75,100,1.94,VN,1723580106
412,huarmey,-10.0681,-78.1522,20.310000000000002,66,8,4.83,PE,1723580107
413,sinabang,2.4803,96.3801,26.060000000000002,87,100,1.04,ID,1723580108
414,angaur state,6.906,134.13,28.590000000000032,70,96,1.47,PW,1723580110
415,antsiranana,-12.2787,49.2917,23.110000000000014,77,10,7.26,MG,1723580111
416,salinopolis,-0.6136,-47.3561,28.210000000000036,74,14,5.92,BR,1723580112
417,kayyerkan,69.3786,87.7439,10.960000000000036,75,53,2.78,RU,1723580113
418,madison,34.7334,-86.5667,32.74000000000001,47,75,2.57,US,1723580114
419,tamanrasset,22.785,5.5228,31.950000000000045,23,40,3.6,DZ,1723580116
420,ostersund,63.1792,14.6357,17.25,69,0,6.69,SE,1723580117
421,as sulayyil,20.4607,45.5779,38.14000000000004,25,5,2.15,SA,1723580118
422,belyy yar,53.6039,91.3903,12.939999999999998,94,0,0.0,RU,1723580119
423,north battleford,52.7834,-108.2847,27.05000000000001,47,20,5.14,CA,1723580121
424,kondapalle,16.6167,80.5333,26.379999999999995,83,91,1.71,IN,1723580122
425,garissa,-0.4536,39.6401,25.129999999999995,72,78,9.63,KE,1723580123
426,lappeenranta,61.0587,28.1887,18.77000000000004,77,0,1.54,FI,1723580124
427,dwarka,22.2394,68.9678,27.890000000000043,80,100,7.17,IN,1723580125
428,semnan,35.5729,53.3971,32.160000000000025,29,66,4.06,IR,1723580127
429,doctor arroyo,23.6667,-100.1833,28.680000000000007,29,54,4.5,MX,1723580101
430,kuanda,56.3161,116.0806,15.840000000000032,97,69,1.03,RU,1723580129
431,verkhnevilyuysk,63.4453,120.3167,7.82000000000005,80,100,1.41,RU,1723580130
432,vizinga,61.0749,50.1031,9.830000000000041,98,21,2.51,RU,1723580131
433,gaspe,48.8334,-64.4819,17.120000000000005,88,100,3.6,CA,1723580133
434,mukalla,14.5425,49.1242,30.200000000000045,61,0,2.88,YE,1723580134
435,ak'ordat,15.5486,37.8867,24.620000000000005,82,94,0.1,ER,1723580135
436,san luis de la loma,17.2706,-100.8939,30.810000000000002,65,88,2.94,MX,1723580136
437,mugia,43.1041,-9.2179,18.420000000000016,82,97,5.6,ES,1723580138
438,los aquijes,-14.0967,-75.6908,28.150000000000034,25,0,4.3,PE,1723580139
439,tres lagoas,-20.7511,-51.6783,23.939999999999998,18,100,2.97,BR,1723580141
440,sale,34.0389,-6.8166,23.689999999999998,83,40,3.09,MA,1723580142
441,zacharo,37.4833,21.65,28.379999999999995,58,0,1.34,GR,1723580144
442,portstewart,55.1813,-6.714,14.620000000000005,69,1,6.19,GB,1723580145
443,sosnovo-ozerskoye,52.5249,111.5418,16.470000000000027,87,65,1.51,RU,1723580146
444,puerto gaitan,4.3133,-72.0816,26.5,77,100,2.59,CO,1723580147
445,peace river,56.2501,-117.286,25.170000000000016,50,0,2.06,CA,1723580149
446,karbala,32.616,44.0249,37.06,17,0,3.29,IQ,1723580150
447,bumba,2.1833,22.4667,23.05000000000001,90,100,1.07,CD,1723580151
448,bodden town,19.2833,-81.25,32.210000000000036,76,20,4.12,KY,1723580152
449,east london,-33.0153,27.9116,19.52000000000004,58,46,9.19,ZA,1723580153
450,chinampa de gorostiza,21.3667,-97.7333,30.220000000000027,66,90,3.47,MX,1723580155
451,suzun,53.7841,82.3116,15.990000000000009,85,14,3.13,RU,1723580156
452,melo,-32.3667,-54.1833,12.650000000000034,68,0,3.03,UY,1723580157
453,nema,57.5067,50.5011,12.980000000000018,77,100,2.31,RU,1723580158
454,paulo afonso,-9.4061,-38.2147,31.49000000000001,33,1,7.37,BR,1723580159
455,east end,34.5507,-92.341,35.900000000000034,50,34,1.25,US,1723580161
456,bratca,46.9333,22.6167,23.0,53,0,1.93,RO,1723580162
457,bacabal,-4.2917,-44.7917,37.78000000000003,21,5,2.84,BR,1723580163
458,nova sintra,14.8667,-24.7167,26.920000000000016,81,100,1.62,CV,1723580164
459,tari,-11.1105,14.3559,16.640000000000043,85,1,0.95,AO,1723580166
460,la sierpe,21.7717,-79.2684,34.94,50,95,1.48,CU,1723580167
461,thunder bay,48.4001,-89.3168,29.950000000000045,37,40,2.57,CA,1723580168
462,linfen,36.0889,111.5189,25.77000000000004,70,54,0.8,CN,1723580169
463,wynyard,-41.0,145.7167,11.520000000000039,97,100,0.66,AU,1723580170
464,woolgoolga,-30.1106,153.2007,17.25,94,100,5.15,AU,1723580172
465,beltran,-27.8291,-64.061,24.980000000000018,16,0,7.75,AR,1723580173
466,basco,20.4487,121.9702,29.52000000000004,80,79,7.03,PH,1723580174
467,sibolga,1.7427,98.7792,24.420000000000016,89,96,1.47,ID,1723580175
468,bathsheba,13.2167,-59.5167,30.340000000000032,79,40,8.23,BB,1723580177
469,tambopata,-12.7333,-69.1833,29.939999999999998,30,0,2.06,PE,1723580178
470,t'aebaek,37.1759,128.9889,18.80000000000001,74,0,1.16,KR,1723580179
471,khark,29.2614,50.3306,33.33000000000004,65,0,2.07,IR,1723580180
472,puerto penasco,31.3167,-113.5333,35.99000000000001,79,20,7.2,MX,1723580075
473,lobujya,27.95,86.8167,3.340000000000032,98,100,0.84,NP,1723580183
474,tonekabon,36.8163,50.8738,25.970000000000027,65,0,1.59,IR,1723580184
475,marcali,46.585,17.412,27.160000000000025,39,0,3.0,HU,1723580185
476,fuxin,42.0156,121.6589,21.74000000000001,86,100,2.22,CN,1723580186
477,viet tri,21.3019,105.4308,26.970000000000027,93,100,2.62,VN,1723580187
478,yuzhno-kurilsk,44.0306,145.8556,18.689999999999998,100,100,1.49,RU,1723580189
479,ksar chellala,35.2122,2.3189,28.49000000000001,29,100,3.75,DZ,1723580190
480,newman,37.3138,-121.0208,32.360000000000014,14,36,1.86,US,1723580191
481,bol,13.4586,14.7147,27.200000000000045,77,36,4.42,TD,1723580192
482,sturgeon bay,44.8342,-87.377,27.99000000000001,53,100,0.0,US,1723580194
483,pingliang,35.5392,106.6861,20.220000000000027,64,97,1.6,CN,1723580195
484,cabedelo,-6.9811,-34.8339,26.370000000000005,82,0,5.69,BR,1723580196
485,khorinsk,52.1657,109.7726,18.960000000000036,88,100,1.53,RU,1723580197
486,cidreira,-30.1811,-50.2056,11.260000000000048,64,0,3.42,BR,1723580198
487,prince rupert,54.3161,-130.3201,15.830000000000041,92,100,2.06,CA,1723580200
488,port-saint-louis-du-rhone,43.3833,4.8,27.129999999999995,74,0,3.6,FR,1723580201
489,mahibadhoo,3.7833,72.9667,27.04000000000002,77,100,12.1,MV,1723580202
490,kainan,34.15,135.2,28.560000000000002,85,95,1.67,JP,1723580203
491,novyy urgal,51.0736,132.5642,15.460000000000036,99,74,0.29,RU,1723580204
492,berezovo,63.9381,65.0419,12.04000000000002,96,100,6.94,RU,1723580206
493,oyem,1.5995,11.5793,19.980000000000018,96,50,1.51,GA,1723580207
494,belel,7.05,14.4333,16.230000000000018,97,94,1.44,CM,1723580208
495,piterka,50.6803,47.4454,15.830000000000041,66,63,2.55,RU,1723580209
496,el calafate,-50.3408,-72.2768,2.25,79,8,0.51,AR,1723580211
497,tegueste,28.5167,-16.3167,20.090000000000032,84,40,9.26,ES,1723580212
498,illizi,26.4833,8.4667,34.89000000000004,12,0,4.01,DZ,1723580213
499,altar,30.7,-111.8167,35.950000000000045,35,0,3.55,MX,1723580214
500,cannonvale,-20.2833,148.7,17.660000000000025,87,0,1.69,AU,1723580217
501,sao joao da barra,-21.6403,-41.0511,21.05000000000001,55,100,8.81,BR,1723580218
502,santiago de cao,-7.9589,-79.2392,18.07000000000005,82,75,4.63,PE,1723580219
503,taoudenni,22.6783,-3.9836,41.5,8,2,4.82,ML,1723580223
504,imbituba,-28.24,-48.6703,15.480000000000018,62,0,2.25,BR,1723580224
505,san jose del guaviare,2.5729,-72.6459,28.200000000000045,74,35,2.18,CO,1723580225
506,douz,33.4663,9.0203,33.74000000000001,29,0,9.07,TN,1723580226
507,satulung,47.5667,23.4333,22.32000000000005,64,48,2.57,RO,1723580228
508,bantay,17.5847,120.3892,28.870000000000005,81,100,3.06,PH,1723580229
509,northam,51.0333,-4.2167,19.100000000000023,95,100,2.82,GB,1723580230
510,masterton,-40.9597,175.6575,4.3799999999999955,88,0,1.05,NZ,1723580231
511,nadi,-17.8,177.4167,22.0,60,40,4.12,FJ,1723580233
512,ikast,56.1388,9.1577,19.920000000000016,72,40,1.54,DK,1723580235
513,okhotsk,59.3833,143.3,14.25,97,100,2.36,RU,1723580236
514,severo-yeniseyskiy,60.3725,93.0408,8.090000000000032,86,11,0.93,RU,1723580237
515,mulayjah,27.271,48.4242,34.450000000000045,26,100,0.53,SA,1723580239
516,santa fe,-31.6333,-60.7,21.100000000000023,23,0,4.92,AR,1723580240
517,mikuni,36.2171,136.1519,26.950000000000045,93,100,1.33,JP,1723580241
518,oamaru,-45.0784,170.9801,5.520000000000039,53,45,2.55,NZ,1723580242
519,boa vista,2.8197,-60.6733,31.99000000000001,51,40,1.54,BR,1723580244
520,port douglas,-16.4833,145.4667,19.390000000000043,75,0,1.57,AU,1723580245
521,bridgetown,13.1,-59.6167,30.27000000000004,79,40,8.23,BB,1723580246
522,nyons,44.3333,5.1667,25.24000000000001,74,0,2.23,FR,1723580247
523,las vegas,36.175,-115.1372,40.05000000000001,13,0,12.35,US,1723579975
524,zmeinogorsk,51.1567,82.195,17.480000000000018,56,10,2.17,RU,1723580250
525,chernyshevskiy,63.0128,112.4714,7.53000000000003,98,32,1.47,RU,1723580251
526,dzhetygara,52.1908,61.2006,16.890000000000043,58,98,7.03,KZ,1723580252
527,beledweyne,4.7358,45.2036,25.629999999999995,69,6,10.18,SO,1723580253
528,susuman,62.7833,148.1667,2.7200000000000273,98,100,2.52,RU,1723580254
529,carlsbad,33.1581,-117.3506,34.200000000000045,63,0,5.14,US,1723580106
530,nushki,29.5542,66.0215,34.670000000000016,25,0,4.0,PK,1723580257
531,qarqaraly,49.4058,75.4742,18.480000000000018,42,0,3.24,KZ,1723580259
532,tabou,4.423,-7.3528,24.460000000000036,89,100,6.07,CI,1723580260
533,mammoth lakes,37.6485,-118.9721,24.590000000000032,13,0,4.63,US,1723580263
534,arkhangel'sk,64.5401,40.5433,12.060000000000002,82,100,4.0,RU,1723580264
535,zhigalovo,54.8097,105.1578,16.52000000000004,99,100,1.52,RU,1723580265
536,flin flon,54.7682,-101.865,27.910000000000025,34,75,3.6,CA,1723580266
537,gaiman,-43.2897,-65.4929,12.860000000000014,30,100,4.41,AR,1723580268
538,sunne,59.8376,13.143,17.180000000000007,68,100,1.21,SE,1723580269
539,talara,-4.5772,-81.2719,23.420000000000016,68,0,5.14,PE,1723580270
540,standerton,-26.9337,29.2415,15.890000000000043,38,96,5.19,ZA,1723580271
541,jayapura,-2.5333,140.7,22.660000000000025,92,100,1.91,ID,1723580273
542,ust'-ilimsk,58.0006,102.6619,12.340000000000032,80,54,1.01,RU,1723580274
543,harper,4.375,-7.7169,24.600000000000023,88,100,6.71,LR,1723580275
544,krasnokamensk,50.0979,118.0369,18.78000000000003,56,0,0.81,RU,1723580276
545,ploneour-lanvern,47.9,-4.2833,17.180000000000007,94,100,3.6,FR,1723580277
546,antigo,45.1402,-89.1523,27.920000000000016,44,12,2.05,US,1723580279
547,nago,26.5881,127.9761,28.470000000000027,82,7,1.8,JP,1723580280
548,sucua,-2.4667,-78.1667,24.410000000000025,68,75,2.06,EC,1723580281
549,ar ruways,24.1103,52.7306,33.710000000000036,72,0,4.22,AE,1723580282
550,ndjole,-0.1783,10.7649,26.170000000000016,72,91,2.32,GA,1723580283
551,ciudad cuauhtemoc,22.1833,-97.8333,31.060000000000002,70,75,3.6,MX,1723580286
552,amos,48.5669,-78.1162,27.03000000000003,37,15,3.31,CA,1723580287
553,bondo,3.8146,23.6866,22.100000000000023,93,100,0.89,CD,1723580288
554,barnoldswick,53.9171,-2.1871,16.939999999999998,92,100,3.57,GB,1723580290
555,dunedin,-45.8742,170.5036,6.560000000000002,76,63,0.45,NZ,1723580291
556,mhamid,29.82,-5.72,38.80000000000001,12,1,1.57,MA,1723580292
557,papao,-17.75,-149.55,26.82000000000005,82,71,5.71,PF,1723580293
558,iitti,60.8949,26.3387,18.220000000000027,84,100,1.4,FI,1723580295
559,gejiu,23.306,103.1635,15.010000000000048,89,99,2.31,CN,1723580296
560,trongsa,27.5026,90.5072,12.920000000000016,92,100,1.6,BT,1723580297
561,betio village,1.358,172.9211,28.02000000000004,75,56,4.48,KI,1723580298
562,nuuk,64.1835,-51.7216,8.340000000000032,76,75,2.57,GL,1723580299
563,morag,53.9171,19.926,13.200000000000045,78,2,3.26,PL,1723580301
564,yerofey pavlovich,53.9667,121.9667,16.850000000000023,72,2,0.51,RU,1723580302
565,el granada,37.5027,-122.4694,26.939999999999998,55,20,7.72,US,1723580303
566,natitingou,10.3042,1.3796,22.360000000000014,94,100,2.03,BJ,1723580304
567,sri dungargarh,28.0833,74.0167,27.439999999999998,80,100,1.84,IN,1723580305
568,shafter,35.5005,-119.2718,35.03000000000003,12,0,3.49,US,1723580211
569,arys,42.4252,68.795,31.5,21,100,3.68,KZ,1723580308
570,kalabo,-14.97,22.6814,19.340000000000032,14,0,3.02,ZM,1723580309
571,newport,51.5877,-2.9984,18.460000000000036,93,100,2.44,GB,1723580310
572,traverse city,44.7631,-85.6206,28.24000000000001,50,20,4.63,US,1723580311
573,saudarkrokur,65.7461,-19.6394,9.340000000000032,89,100,2.75,IS,1723580313
574,bure,10.7,37.0667,14.28000000000003,100,100,1.07,ET,1723580315
575,esperanza,19.5847,-70.9849,33.5,63,7,2.68,DO,1723580316
576,xilin hot,43.9667,116.0333,16.25,86,75,1.42,CN,1723580318
577,bryne,58.7354,5.6477,21.810000000000002,68,0,8.23,NO,1723580319
578,klyuchi,52.2667,79.1667,20.460000000000036,54,83,4.25,RU,1723580320
579,las pedroneras,39.45,-2.6739,25.650000000000034,25,19,4.41,ES,1723580321
580,tindouf,27.6711,-8.1474,41.25,11,40,5.14,DZ,1723580322
581,manoharpur,27.3,75.95,26.590000000000032,82,74,0.97,IN,1723580324
582,terekli-mekteb,44.1671,45.8698,28.620000000000005,20,100,1.19,RU,1723580325
583,les cayes,18.2,-73.75,32.360000000000014,62,21,4.59,HT,1723580326
584,howrah,22.5892,88.3103,28.0,94,75,0.0,IN,1723580327
585,dabou,5.3256,-4.3769,23.710000000000036,93,100,5.34,CI,1723580329
586,polyarnyy,69.1989,33.4478,10.689999999999998,78,5,1.49,RU,1723580330
587,mesquite,32.7668,-96.5992,39.150000000000034,42,0,4.63,US,1723580331
